IncidentDate,City,State,Shape,Duration,Summary,PostedDate
9/13/2016 21:30,Wilmington,NC,Circle,22:00,"Five orange-red lights over ocean that kept appearing and then disappearing. Would make a diagonal line, and would be spread out.",9/15/2016
9/13/2016 21:20,Atlantic Beach,NC,Formation,20,Caterpillar shape moving orange lights in the sky,9/15/2016
9/13/2016 21:05,Fayetteville,AR,Fireball,30 seconds,Greenish fireball shooting over treetops. ((anonymous report)),9/15/2016
9/13/2016 21:00,Kure Beach,NC,,6 seconds,First we saw a orange/gold light and then almost like a string of lights they appeared from left to right.,9/15/2016
9/13/2016 21:00,West Portsmouth,OH,Circle,1 hour,"Green Blue and Red circular craft over West Portsmouth, Ohio right beside cellular tower 50 to 100 yards off the ground.",9/15/2016
9/13/2016 20:40,Eugene,OR,Circle,2 minutes,"What at first appeared to be a satellite shoots straight towards me at high speed, then reverses direction back to where it had been.",9/15/2016
9/13/2016 20:40,Eugene,OR,Circle,2 minutes,"What at first appeared to be a satellite shoots straight towards me at high speed, then reverses direction back to where it had been.",9/15/2016
9/13/2016 20:15,Dixon,MO,Circle,3 minutes,White and red horizontal lights hovering in sky.,9/15/2016
9/13/2016 16:00,Hollister,CA,Triangle,3 minutes,Dark Shape Following Interest Airliner.,9/15/2016
9/13/2016 12:43,Emerald isl,NC,Circle,10 minutes,"To the north east i seen one orange dot split in to 2 then 3,4,5,6. Happend again.then in the south east did the same thing each lighg",9/15/2016
9/13/2016 5:20,Saskatoon (Canada),SK,Light,5 minutes,It looked like a star but cruised like a helicopter.,9/15/2016
9/13/2016 3:30,Gardner,MA,Sphere,20 seconds,Baseball-sized Orange Orb Witnessed.,9/15/2016
9/12/2016 22:30,Stamford,VT,Cross,30 minutes,Cross shaped lights to the west of Mt. Greylock viewed from Vermont,9/15/2016
9/12/2016 22:00,Brooks,ME,Fireball,~1 minute,"I thought it was a meteor, but it was going across the sky, not downward. Orange, big, quiet, fast. ((anonymous report))",9/15/2016
9/12/2016 22:00,South Haven,MI,Disk,5 minutes,"A black disk 40 feet wide by 60 feet long with a tail, with three sets of bright white lights. Front lights would light then switch to",9/15/2016
9/12/2016 20:00,Boston,GA,Other,30-45 minutes,"A large, bright, strange shaped object that moved fast, disappearing then reappearing three times.",9/15/2016
9/12/2016 5:45,Bradenton,FL,Circle,5 minutes,Orange/golden light hovered at orbital level for roughly 3 to 4 minutes. Then took off to the right very quickly then straight up.,9/15/2016
9/12/2016 1:00,Colorado Springs,CO,Triangle,15 minutes,I saw a triangle shape object with lights on the points and 1 light in the middle hovered in sky for 15-20 mins. ((anonymous report)),9/15/2016
9/11/2016 23:00,Fresno,CA,Flash,On going,3 to 6 white flashing lights. ((anonymous report)),9/15/2016
9/11/2016 22:37,Paris,KY,Light,3 minutes,Red And Blue Orb Ufos.,9/15/2016
9/11/2016 22:00,Emmett,ID,Oval,~60 seconds,"Red orange & white lights move low to ground from behind Reagan Butte in Emmett, Idaho, stops in mid air, back tracks a bit, then back.",9/15/2016
9/11/2016 21:00,St. Charles,IL,Formation,15 minutes,Giant bright amber lights in the sky. 2 then 3 in formation then formed into a tower of light while hovering in place. Brighter to dimm,9/15/2016
9/11/2016 21:00,Cape Town (South Africa),,Light,1 minutes,Two bright shining stars placed in 45 degree position like: ( / ) one at the bottom on at the top,9/15/2016
9/11/2016 20:00,Riverside,OH,Other,3-4 minutes,"Shaped like plane but silver and had very thin body, long thin wings, with T shaped tail that had a white light. ((anonymous report))",9/15/2016
9/11/2016 20:00,Freeland,PA,Light,2 hours,Several lights in same area for extended period of time with unusual cloud formation present.,9/15/2016
9/11/2016 19:43,Austin,TX,Fireball,10 seconds,"((HOAX??)) Fireball passes overhead, shiny disc appears and lands. ((anonymous report))",9/15/2016
9/11/2016 18:30,South Berwick,ME,Sphere,10 seconds,Silver object reflecting light.,9/15/2016
9/11/2016 13:40,Savannah,GA,Cross,10 seconds,Vague grey shapes fly from sun into tall clouds during the day.,9/15/2016
9/11/2016 7:30,Moosomin (Canada),SK,Sphere,Seconds,730 am going to work in underground facility 2km under . Greenish orb came into view looked odd so took three pics very quickly I did n,9/15/2016
9/11/2016 7:01,Warren,PA,Circle,3 minutes,Bright circle shape low. Not a plane.was there for about 3 min pulled over it was gone,9/15/2016
9/11/2016 7:00,Pontotoc,MS,Light,1 hour,White lights over Mississippi. ((NUFORC Note: Possibly a flying insect?? PD)),9/15/2016
9/11/2016 3:30,Charlotte,NC,Unknown,2 seconds,"During a power blackout in Highland Creek about 3AM, a cluster of 4 lights at tree top level passed quickly. ((anonymous report))",9/15/2016
9/11/2016 3:00,Granville,NY,Light,3+ hours,Strange white lights close to the ground,9/15/2016
9/11/2016 2:45,Mellen,WI,Light,2 hours,"This light appeared to be hovering over the Penokee Mountain range, near the same vicinity as the famous 1975 Baker Family UFO report.",9/15/2016
9/11/2016 0:30,Brandon,MS,Flash,1 second,Blindingly bright flash of light that zipped off into the sky noiselessly.,9/15/2016
9/11/2016 0:05,Ottawa (Canada),ON,Oval,5 minutes,Big bright white light with pulsating red-circle light in center crosses horizon going from West to East.,9/15/2016
9/11/2016 0:00,Hartsdale,NY,Changing,1 minute,Unusual shape. ..100 percent not a airplane. .. did not make noise...it glowed... went over our heads.... it also traveled fast all thr,9/15/2016
9/10/2016 23:30,London (Canada),ON,Formation,3 seconds,Never seen anything like this before,9/15/2016
9/10/2016 23:30,Topeka,KS,Light,20 minutes,"Orange light turning red moving south to north, not an aircraft I am familiar with.",9/15/2016
9/10/2016 22:00,Selkirk (north of)(Canada),MB,Light,4-5 minutes,8-10 red orbs crossing the sky,9/15/2016
9/10/2016 21:43,Clayton,CA,Light,15 seconds,"Solid Ball light, decends then goes dark as leveling out heading due north",9/15/2016
9/10/2016 21:25,Cheyenne,WY,Other,1-2 minutes,"Taking a smoke break in front of my house, was watching a satellite traveling east to west, looked in south/south east direction and im",9/15/2016
9/10/2016 21:15,Farmington,NY,Cylinder,3-5 seconds,"Ultra fast cylinder, se to nw.",9/15/2016
9/10/2016 21:00,Anchorage,AK,Light,>2 hours,"Light moving in random motions at approximately 30,000' - 50,000' for more than 2 hours.",9/15/2016
9/10/2016 19:10,Wilson Lake,KS,Sphere,8 minutes,Saw a helicopter chasing a orb across the sky at night. The orb looked like a star in the sky. Seemed like the helicopter and orb kept,9/15/2016
9/10/2016 12:00,Elma,WA,Rectangle,3-5 seconds,"Fast moving, bright shimmering rectangular object near Elma WA in daylight",9/15/2016
9/10/2016 11:15,Saratoga Springs,NY,Rectangle,Few seconds,Bronze colored cube. 400-700 feet in the air. Lower than the clouds.,9/15/2016
9/10/2016 2:45,Pharr,TX,Fireball,2 seconds,Fireball in the sky.,9/15/2016
9/10/2016 1:50,Tucson,AZ,Light,,"Three lights with one being green, if connected, one can form a triangle; also stood in place while the lights flashed in a pattern.",9/15/2016
9/10/2016 1:30,Sydney (Australia),NS,Other,5 minutes,2 green lights that moved very fast can also disappear and stop on a dime in mid air and made no noise whatsoever,9/15/2016
9/10/2016 1:00,Corning,AR,Light,over the last week,UFOs seen above Corning Arkansas,9/15/2016
9/9/2016 23:45,Ridley Park,PA,Circle,1 hour,The light was a perfect circle moving in a circular pattern above the clouds.,9/15/2016
9/9/2016 23:10,Eaton,OH,Triangle,2 minutes,"Slow flying with three lights on two sides, one flashing and heading south",9/15/2016
9/9/2016 22:00,Salem,OR,,3 minutes,"3 yellow-ish/orange orbs that looked like oblong chunks plucked out of the sun, were seen moving across the Salem, OR, sky.",9/15/2016
9/9/2016 20:55,Khuzdar (Pakistan),,Light,1 hour,"My wife called me out side and asked me to look at couple of lights on the eastern horizon, we made it to the roof and kept on observin",9/9/2016
9/9/2016 20:55,Madison,WI,Triangle,3 minutes,"Triangle ufo in Madison, WI.",9/15/2016
9/9/2016 20:43,Battle Ground,WA,Fireball,3 seconds,"Large fireball type object shot straight downward, made sound.",9/15/2016
9/9/2016 20:20,Paragould,AR,Cigar,5 minutes,Large cigar or triangle shaped fast moving object with 2 lights.,9/15/2016
9/9/2016 19:30,Albuquerque,NM,Cigar,about ten minutes,Bright pink vertical cigar-shaped object observed in evening sky of Albuquerque to the west,9/15/2016
9/9/2016 16:00,Tacoma,WA,Triangle,1-2+ hours,3 white sometimes sparkling &/orange objects together at 5pm!,9/15/2016
9/9/2016 15:30,Andrews,SC,Other,5 minutes,Large gray sphere sphere slowly landing,9/15/2016
9/9/2016 9:30,Sandy,OR,Egg,10 seconds,Telephoned report: Adult male reports witnessing a silver disc in the morning sky.,9/9/2016
9/9/2016 7:45,Minneapolis,MN,Sphere,10 minutes,Pulsating light in the cloudy eastern sky.,9/9/2016
9/9/2016 1:00,Jal (15 miles E of),NM,Triangle,3 minutes,"Saw 1 triangular object pass overhead, silent, 1 white light on each corner with red pulsing light in the center. ((anonymous report))",9/15/2016
9/8/2016 22:40,Auburn,WA,Disk,10 minutes,"Hovering lights spotted over Fife, WA.",9/9/2016
9/8/2016 21:30,St. Paul,MN,Light,2 minutes,A bright white light in the clouds that moved back and forth before disappearing.,9/9/2016
9/8/2016 21:00,Canton,GA,Disk,15 minutes,"Hovering craft, noisy. Fairly large.",9/9/2016
9/8/2016 20:00,Albuquerque,NM,Oval,,"A large, oval bright white light in the W side of Albuquerque, NM was pretty low in the sky to be a star, possibly a planet.",9/9/2016
9/8/2016 18:30,Erwin,NC,Fireball,20 seconds,Bright white light falling extremely fast from atmosphere to the ground,9/9/2016
9/8/2016 18:15,Fayetteville,NC,Teardrop,5 seconds,Elongated teardrop shape fell rapidly down the sky.,9/9/2016
9/8/2016 18:06,Raleigh,NC,Circle,3-6 seconds,"Object was round, moving extremely fast and appeared to be on fire or reflecting surround environment (i.e sunset).",9/9/2016
9/8/2016 18:00,Durham,NC,Teardrop,5 seconds,"A cone/teardrop shaped object was on fire and fell from the sky across HWY 70 in Durham, NC on 9/8/2016.",9/15/2016
9/8/2016 17:55,Wake Forest,NC,Fireball,4-5 seconds,"Pulling in my driveway, my daughter pointed it out, super fast, crossed sky in a few seconds heading East. Appeared to be crashing to E",9/15/2016
9/8/2016 17:50,Raleigh,NC,Light,2 seconds,"I seen a orange looking light, at a low altitude, moved extremely fast in the sky.",9/9/2016
9/8/2016 17:00,Mebane,NC,Circle,10 seconds,2 round bright white spheres together side by side appeared to be free falling at a high rate of speed that looked like the back of a t,9/9/2016
9/8/2016 16:30,Santa Clarita,CA,Light,south west,"Yellowish flashing at high speed, high altitude over Santa Clarita Ca",9/9/2016
9/8/2016 16:00,Goleta,CA,Changing,2 minutes,Triple metamorphosis.,9/15/2016
9/8/2016 16:00,Denio (south of),NV,Unknown,<1 minute,"Something shiny flying above the mountains near Rt 140 in Nevada, south of Denio, around 4pm Pacific time on September 8, 2016",9/15/2016
9/8/2016 6:30,Westport,IN,Oval,5 minutes,Orange orb.,9/9/2016
9/8/2016 6:00,Tarpon Springs,FL,Light,20 seconds,"Opposing, pulsating lights, begin to rotate, then turn into a solid ring of light then disappear.",9/9/2016
9/8/2016 1:20,Brilliant,OH,Unknown,30+,Plane flying straight into space.,9/9/2016
9/8/2016 1:00,Centerville,IA,Oval,5 minutes,Orange oval light moving north then south,9/15/2016
9/8/2016 1:00,Duncan/Comanche area,OK,Circle,Continuous,"I went outside to smoke a cigarette and just randomly looked up at the sky,I live in the country so just enjoying the piece an quite. A",9/9/2016
9/7/2016 23:20,Easley,SC,Triangle,5 minutes,Bright orange light (maybe shape of prism) moving very fast.,9/9/2016
9/7/2016 23:15,Haworth,NJ,Flash,2 seconds,"3 flying objects resembling shooting stars, low flying at constant speed.",9/9/2016
9/7/2016 22:41,Franklin,NC,Circle,5 minutes,"Multi-colored lights red, orange and white lights hovering in wester night sky intensely bright , no sound",9/9/2016
9/7/2016 22:15,Harrison,NY,Disk,7-8 minutes,"Perfect circle saucer with massive green, red, and blue lights flies right over my head on sleepy road at night. ((anonymous report))",9/15/2016
9/7/2016 22:00,Deptford,NJ,Light,3-5 seconds,Falling star stopped then shot back up into sky.,9/9/2016
9/7/2016 21:30,Fairborn,OH,Triangle,1 minute,"Black triangle shape, 3 lights underneath and rear view of craft, one flashing light on forward flying front. Heading SW. Low.",9/9/2016
9/7/2016 21:30,Dayton,OH,Other,30 seconds,Lights on some sort of craft seen in the western sky from behind Submarine House,9/9/2016
9/7/2016 21:30,Fairborn,OH,Triangle,1 minute,"Black Triangle shape, 3 lights underneath and rear view of craft , one flashing light on forward flying front. Heading SW. Low flying,",9/15/2016
9/7/2016 20:45,Adrian,OR,Circle,5 minutes,Red blinking lights on the skyline at dusk.,9/15/2016
9/7/2016 20:00,Syracuse,NY,Other,4-5 minutes,"5 Orange Starburst Shaped Lights,steady illuminance, no shape change,moving in a direct vertical direction and then horizontal",9/9/2016
9/7/2016 9:23,Portsmouth,RI,Fireball,2 minutes,A strange bright red light much bigger than a plane or satalite lit up hugely and bright then just dissapred into the night. It looked,9/9/2016
9/7/2016 8:40,Half Moon Bay,CA,Oval,10 minutes,Three very bright orb looking objects making those sounds very big very bright lights moving in circular directions above the ocean and,9/9/2016
9/7/2016 7:45,Stonefort,IL,Light,3 hours,3 orange lights in southern Illinois.,9/9/2016
9/7/2016 5:30,Rancho Cucamonga,CA,Light,30 seconds,Bright Orange Light moving in many directions over 210 Fwy.,9/9/2016
9/7/2016 5:00,Oak Forest,IL,Light,,Saw a decent sized traveling light floating quietly and slowly around 5 am on sep 7 2016 in chicago il.usa,9/9/2016
9/7/2016 1:00,Winder,GA,Circle,1+ hour,Circular UFO above a wooded area and flashing several different colors.,9/9/2016
9/7/2016 1:00,Buford,GA,Circle,30 mins,It was however stationary with flashing lights of colors red green blue & white. ((NUFORC Note: Probably a star?? PD)),9/15/2016
9/7/2016 0:00,Winder,GA,Circle,>1 hour,Disc shaped UFO with prismatic lights around its perimeter in sky for over an hour,9/9/2016
9/6/2016 22:00,Windsor,VT,Unknown,22:35,GREEN AND RED FLASHING LIGHTS IN WESTERN SKY OVER VERMONT FROM EASTERN VERMONT.,9/9/2016
9/6/2016 22:00,Atascosa,TX,Unknown,2.5 hours,"I saw 3 yellow lights in the shape of a triangle.But,it was not a spaceship so tosay but 3 separate objects forming a triangle.",9/9/2016
9/6/2016 22:00,Kingston,NY,Circle,>20 minutes,"Multi-colored cluster of lights hovering in western sky viewed from Kingston, NY.",9/9/2016
9/6/2016 22:00,Peoria,IL,Light,15 minutes,"Circular rotating solid light gets followed by solid red light, and at the same time a c130 takes off headed to same area.",9/9/2016
9/6/2016 20:50,Albany,NY,Triangle,10 minutes,((NUFORC Note: No information provided by source. PD)),9/9/2016
9/6/2016 20:40,La Canada,CA,Light,4 minutes,"Red bright light hovering, seen from La Crescenta, and then dropping super fast.",9/9/2016
9/6/2016 19:45,Dundalk,MD,Fireball,20 minutes,"3 glowing white ufos with glowing white tails on each, seen flying at dusk over Dundalk Maryland.",9/15/2016
9/6/2016 16:00,Bangor,PA,Rectangle,8 minutes,Let's just made no sound and had no propulsion devices.,9/9/2016
9/6/2016 16:00,Bangor,PA,Rectangle,8 minutes,Let's just made no sound and had no propulsion devices.,9/9/2016
9/6/2016 15:30,Asheboro,NC,Disk,2 minutes,"2 oblong discs flying close in proximity of each other. very bright white, fast, and soundless.",9/9/2016
